customer_id,age,annual_income,spending_score,days_since_last_purchase,credit_score,region,signup_date
507,,,21.7,164.9,680.0,South,2023-07-22
508,,,12.9,5.7,627.0,South,2024-10-12
509,,,7.7,5.5,622.0,West,2021-06-24
510,25.0,,19.2,68.8,516.0,East,2022-11-01
511,,,35.5,11.8,698.0,East,2022-09-27
512,,,37.5,149.4,699.0,Central,2021-05-29
513,,60481.01,13.5,110.1,635.0,East,2024-09-28
514,,44668.14,9.8,21.9,662.0,East,2020-04-14
515,28.0,,20.0,131.8,662.0,West,2020-07-08
516,,,26.6,2.6,734.0,South,2023-07-23
517,41.0,,8.0,47.7,668.0,East,2022-05-17
518,23.0,,21.2,164.5,543.0,Central,2024-08-25
519,,13471.75,24.2,116.0,803.0,West,2021-07-20
520,44.0,,28.7,26.4,753.0,North,2020-03-31
521,,,24.2,12.1,654.0,North,2020-01-08
522,41.0,,60.4,14.2,662.0,Central,2021-11-14
523,27.0,,42.4,43.4,673.0,South,2024-04-28
524,41.0,22211.58,72.6,54.5,588.0,North,2020-09-24
525,,,,2.0,739.0,South,2023-07-28
526,,22263.26,7.1,32.0,731.0,East,2021-06-20
527,18.0,,26.7,106.5,643.0,East,2020-11-26
528,35.0,,12.1,35.3,704.0,East,2024-02-27
529,,,33.3,11.1,733.0,North,2022-06-23
530,24.0,33256.17,18.2,185.9,668.0,,2023-02-03
531,,102093.9,7.6,18.6,568.0,South,2023-12-16
532,18.0,,36.2,96.1,705.0,South,2022-05-25
533,,104027.09,62.0,12.9,655.0,Central,2023-02-22
534,,42976.0,23.5,33.0,562.0,East,2020-01-20
535,,31941.6,23.2,40.5,733.0,,2020-08-17
536,,268530.67,33.3,41.7,669.0,West,2020-06-03
537,,,,43.6,632.0,East,2024-12-13
538,30.0,27365.86,55.2,15.3,816.0,Central,2023-11-16
539,47.0,13548.82,24.4,43.5,606.0,South,2020-11-01
540,28.0,,62.3,39.4,575.0,North,2023-01-22
541,45.0,,42.8,14.0,663.0,Central,2020-03-14
542,21.0,,9.9,266.3,638.0,Central,2024-09-05
543,,,16.1,120.4,605.0,East,2022-01-26
544,52.0,31005.0,16.6,131.1,763.0,South,2023-04-07
545,18.0,,70.6,69.4,560.0,West,2023-02-05
546,,,18.4,10.5,675.0,West,2020-10-30
547,,,46.5,50.4,657.0,West,2022-05-30
548,32.0,,10.4,103.4,649.0,Central,2020-09-18
549,39.0,,29.2,2.4,742.0,North,2020-03-26
550,,,20.5,41.1,814.0,South,2021-09-23
551,,16677.04,58.0,30.3,650.0,North,2022-01-16
552,33.0,,9.6,14.3,721.0,West,2024-06-18
553,49.0,,11.2,28.5,653.0,North,2024-10-28
554,,60532.86,11.2,246.3,656.0,Central,2020-03-22
555,39.0,,15.3,77.1,686.0,East,2022-01-02
556,,,20.9,21.4,663.0,North,2021-03-06
557,29.0,38578.91,31.9,55.8,577.0,North,2023-10-28
558,29.0,84043.63,38.2,17.0,756.0,North,2021-05-26
559,39.0,,14.9,56.6,686.0,West,2023-09-27
560,,,,135.9,646.0,North,2020-07-29
561,,,,48.8,600.0,South,2021-12-25
562,59.0,,,79.3,673.0,Central,2024-05-16
563,,,6.5,36.2,631.0,,2023-02-20
564,,66011.53,8.7,44.6,665.0,South,2024-12-15
565,,,12.4,71.3,635.0,West,2024-11-26
566,,,32.1,100.4,584.0,North,2022-04-12
567,18.0,,22.7,64.6,779.0,Central,2023-06-25
568,22.0,63151.69,13.3,227.6,,Central,2024-03-14
569,18.0,,29.4,102.8,588.0,Central,2020-11-12
570,30.0,16340.96,57.1,90.1,704.0,North,2021-04-29
571,,,7.0,111.9,,Central,2024-11-05
572,,23707.05,25.7,19.8,703.0,Central,2020-11-28
573,,,17.9,33.9,690.0,East,2024-06-26
574,32.0,,45.3,49.9,590.0,East,2024-07-18
575,44.0,16581.78,7.6,37.2,704.0,Central,2020-12-28
576,,,19.8,112.8,599.0,South,2024-12-10
577,37.0,,47.1,1.6,734.0,North,2022-04-24
578,,42391.52,19.5,14.1,570.0,South,2020-02-20
579,,,28.7,128.1,587.0,South,2021-01-02
580,,,7.2,3.7,589.0,North,2024-02-17
581,,,23.7,15.4,,North,2021-11-11
582,30.0,,30.2,26.0,646.0,West,2024-05-21
583,42.0,,38.2,83.4,659.0,West,2022-04-23
584,,49657.38,10.4,49.3,641.0,West,2024-06-30
585,37.0,92411.61,25.4,185.5,646.0,Central,2023-10-03
586,37.0,,,15.5,611.0,Central,2024-11-04
587,,,25.2,123.4,529.0,Central,2024-02-14
588,24.0,4058.98,18.5,20.0,538.0,West,2024-07-18
589,44.0,,11.5,16.9,586.0,North,2021-05-23
590,24.0,124524.68,28.1,41.4,624.0,Central,2021-06-30
591,35.0,,32.4,4.4,767.0,North,2020-11-22
592,29.0,,40.5,29.1,568.0,West,2024-05-31
593,,,13.3,26.4,563.0,North,2023-12-07
594,39.0,49321.87,40.5,10.5,,,2020-08-09
595,,89316.9,7.4,118.3,690.0,North,2022-02-22
596,,9007.23,10.8,29.3,633.0,West,2024-11-21
597,,,41.9,240.8,546.0,Central,2020-03-20
598,23.0,,,138.0,648.0,Central,2024-10-24
599,,39763.93,37.3,13.0,603.0,West,2022-08-21
600,,,54.1,42.2,754.0,South,2021-03-31
601,44.0,,40.5,55.2,,East,2021-02-12
602,23.0,33427.38,14.2,102.5,786.0,West,2024-07-30
603,45.0,,26.3,130.1,664.0,North,2022-07-31
604,,,71.6,58.7,618.0,South,2021-12-17
605,39.0,,12.5,2.1,629.0,,2021-09-17
606,57.0,43324.21,46.4,39.4,673.0,East,2024-08-07
607,,,26.0,129.7,,Central,2024-06-16
608,20.0,26826.25,67.4,75.1,576.0,East,2024-11-19
609,,,26.1,122.5,700.0,East,2021-04-11
610,52.0,37427.36,24.0,67.3,729.0,West,2021-04-01
611,42.0,61551.23,31.0,2.7,732.0,Central,2020-02-18
612,34.0,,49.4,206.5,637.0,Central,2023-09-13
613,,,24.8,150.1,737.0,East,2021-01-30
614,21.0,39125.38,20.7,8.1,675.0,West,2022-03-27
615,64.0,,50.1,7.2,627.0,Central,2021-11-03
616,,,22.4,46.5,605.0,Central,2021-07-24
617,36.0,31738.7,36.3,84.9,724.0,North,2024-11-05
618,43.0,,12.8,28.9,515.0,East,2020-05-22
619,,,16.3,8.8,,South,2024-05-02
620,37.0,,37.7,42.9,660.0,East,2021-07-25
621,,,14.2,24.7,602.0,West,2021-12-20
622,,8747.13,10.2,26.0,593.0,Central,2023-08-06
623,57.0,,31.3,62.1,615.0,Central,2022-11-09
624,51.0,,69.8,130.1,706.0,North,2022-03-29
625,54.0,,17.2,49.1,675.0,Central,2023-10-23
626,28.0,,33.3,69.8,613.0,Central,2024-09-23
627,23.0,,38.3,64.7,607.0,South,2023-01-03
628,33.0,,98.33,48.1,675.0,East,2021-11-09
629,,18982.73,11.6,22.3,850.0,Central,2020-02-26
630,,48700.82,16.0,28.5,850.0,West,2020-08-24
631,18.0,,20.5,22.8,734.0,South,2024-12-01
632,,72537.54,39.3,149.7,588.0,,2021-06-18
633,,,11.6,105.1,710.0,North,2020-12-31
634,,,54.3,52.0,590.0,West,2023-04-04
635,,,23.4,146.0,,South,2021-06-27
636,,63935.23,24.7,130.5,759.0,East,2020-03-19
637,44.0,192484.39,26.3,157.6,630.0,West,2020-08-10
638,35.0,,27.1,15.0,627.0,East,2023-05-06
639,,,37.3,75.8,610.0,North,2022-06-08
640,,,27.0,56.4,585.0,North,2021-12-08
641,30.0,,,79.4,629.0,Central,2024-02-01
642,55.0,23210.57,32.0,18.3,709.0,East,2024-05-29
643,31.0,,21.5,71.2,704.0,East,2021-10-04
644,,,27.8,31.6,674.0,North,2022-06-12
645,32.0,,17.8,107.8,744.0,East,2023-05-26
646,,,29.2,95.2,512.0,West,2022-11-13
647,18.0,22335.78,12.0,14.2,654.0,Central,2020-08-24
648,,,29.9,12.2,593.0,Central,2022-02-27
649,,,19.4,75.9,809.0,West,2023-03-26
650,,,,48.0,630.0,South,2021-01-24
651,57.0,,17.3,48.9,,East,2021-06-05
652,48.0,,39.8,83.8,730.0,South,2020-03-31
653,31.0,,,115.8,620.0,South,2023-12-22
654,21.0,89553.53,31.0,16.4,724.0,East,2022-06-12
655,65.0,18021.6,32.8,48.7,733.0,North,2020-01-04
656,35.0,19060.25,,105.9,713.0,East,2022-11-30
657,,81488.7,26.2,123.7,608.0,North,2024-07-09
658,,35049.3,19.2,20.3,536.0,West,2023-01-07
659,37.0,,36.3,6.6,821.0,North,2023-11-07
660,33.0,,25.3,15.9,627.0,South,2024-01-13
661,,,56.0,174.6,730.0,South,2024-02-28
662,,17362.53,54.6,37.2,613.0,South,2024-02-18
663,,36530.04,31.1,32.5,818.0,North,2023-10-05
664,,,2.3,0.8,610.0,South,2021-02-07
665,26.0,,32.3,3.1,658.0,Central,2022-01-15
666,36.0,11510.29,24.7,66.3,836.0,East,2022-06-02
667,,63268.23,17.4,53.5,522.0,South,2020-05-23
668,53.0,,47.7,51.4,746.0,,2023-09-22
669,18.0,9097.82,7.3,7.0,648.0,South,2021-11-07
670,48.0,,27.0,26.0,707.0,North,2023-06-30
671,49.0,267782.97,25.1,100.4,622.0,East,2021-10-04
672,18.0,,5.8,11.5,781.0,North,2023-09-20
673,,,33.2,128.6,585.0,East,2024-10-02
674,30.0,,24.0,7.8,653.0,South,2020-09-12
675,,,37.9,11.1,725.0,,2024-01-14
676,,,7.1,39.0,584.0,South,2021-09-07
677,,,32.3,174.4,660.0,East,2022-11-04
678,,106523.2,40.7,24.0,568.0,West,2021-09-25
679,46.0,,43.2,64.4,618.0,West,2023-09-27
680,50.0,,5.4,53.3,850.0,West,2022-04-16
681,43.0,,14.0,9.7,757.0,South,2021-10-30
682,21.0,,19.0,17.1,703.0,North,2022-04-04
683,,,40.9,159.7,680.0,Central,2023-11-28
684,40.0,,29.6,12.3,525.0,Central,2021-08-28
685,20.0,,20.6,71.2,,South,2023-02-09
686,43.0,10990.32,57.9,200.6,724.0,East,2020-09-17
687,,,9.1,7.6,615.0,South,2021-01-27
688,30.0,,20.1,30.6,679.0,West,2022-05-11
689,43.0,,35.7,15.2,570.0,East,2023-09-23
690,40.0,,33.5,15.0,563.0,Central,2022-02-15
691,,,,7.6,832.0,South,2023-10-19
692,48.0,8980.64,23.3,62.9,820.0,North,2024-03-12
693,,47349.81,30.6,82.3,643.0,North,2020-12-22
694,,,5.9,67.8,588.0,Central,2023-06-14
695,,142746.13,15.7,155.1,575.0,East,2023-03-11
696,31.0,,18.0,9.4,682.0,West,2021-09-08
697,38.0,,31.6,23.1,805.0,North,2022-04-11
698,,,12.1,25.3,594.0,North,2023-01-27
699,46.0,33390.47,37.6,15.8,666.0,South,2024-09-03
700,,59292.17,21.5,9.2,,Central,2020-01-01
701,,,33.7,40.0,783.0,North,2021-09-14
702,47.0,,15.5,107.9,672.0,South,2021-08-10
703,26.0,,23.8,185.5,538.0,East,2021-03-06
704,,,23.0,8.3,710.0,North,2022-05-30
705,18.0,,21.6,103.9,664.0,Central,2024-05-28
706,,6845.63,54.6,104.4,,South,2023-04-02
707,19.0,,35.4,29.6,735.0,East,2023-05-27
708,56.0,,26.5,7.0,625.0,South,2023-09-02
709,18.0,,27.1,276.4,,West,2021-10-21
710,55.0,165874.7,20.9,64.0,662.0,Central,2022-08-10
711,,,38.3,241.7,626.0,Central,2022-06-23
712,,,10.7,39.7,585.0,North,2022-06-24
713,28.0,,51.8,30.2,695.0,South,2023-10-15
714,39.0,49933.06,16.6,17.0,552.0,East,2021-03-13
715,34.0,,14.5,246.5,724.0,North,2022-11-12
716,48.0,,44.6,17.5,582.0,Central,2022-08-27
717,,,6.4,1.4,557.0,South,2024-06-13
718,,,58.1,43.1,762.0,East,2024-06-18
719,30.0,56656.0,20.7,28.4,658.0,Central,2024-02-16
720,34.0,,46.7,18.2,498.0,East,2020-12-13
721,38.0,,,60.4,649.0,South,2023-09-11
722,,,28.9,27.2,699.0,East,2020-06-22
723,18.0,,50.3,30.9,701.0,North,2021-08-04
724,43.0,22402.53,20.4,1.4,588.0,North,2022-11-21
725,,,40.3,53.4,599.0,South,2023-09-21
726,,,33.2,7.8,663.0,Central,2023-07-20
727,,6206.64,26.7,14.4,733.0,West,2023-06-22
728,,30198.0,19.7,75.8,545.0,West,2021-11-17
729,,,3.9,22.5,549.0,West,2020-07-10
730,25.0,,24.6,10.7,760.0,Central,2024-08-03
731,,32341.2,41.2,51.7,747.0,North,2024-03-18
732,23.0,,23.0,14.5,575.0,North,2021-04-26
733,39.0,,30.6,19.0,619.0,North,2023-10-09
734,,,12.2,58.3,819.0,South,2021-09-27
735,,,4.9,80.8,720.0,North,2021-04-05
736,40.0,29001.41,21.2,80.7,646.0,,2024-07-09
737,,,40.8,39.5,741.0,North,2021-02-11
738,46.0,,28.9,36.3,611.0,West,2020-10-28
739,,,14.3,93.0,663.0,East,2020-02-20
740,,,6.9,12.9,625.0,North,2020-04-04
741,18.0,,47.8,9.9,707.0,East,2021-05-16
742,19.0,16414.78,25.9,65.6,706.0,North,2022-08-31
743,,,29.2,31.6,668.0,West,2023-06-05
744,,,38.6,74.3,690.0,West,2024-10-06
745,,,1.8,17.8,741.0,East,2024-04-22
746,26.0,,19.5,23.6,687.0,West,2020-05-29
747,37.0,26712.86,11.0,136.2,668.0,South,2022-07-21
748,25.0,,10.8,32.9,684.0,Central,2022-04-28
749,,,19.8,53.6,747.0,Central,2024-12-19
750,,16628.61,,6.8,576.0,North,2023-07-13
751,,,39.7,11.8,683.0,West,2023-03-24
752,18.0,,40.8,2.2,499.0,Central,2021-02-02
753,23.0,,15.1,33.1,627.0,East,2024-01-11
754,47.0,,32.8,270.2,,East,2023-11-27
755,23.0,,19.4,124.2,587.0,East,2022-02-25
756,,,41.9,60.1,519.0,North,2022-10-09
757,,,39.6,118.4,574.0,,2022-03-29
758,37.0,,,54.1,707.0,Central,2021-05-14
759,,,29.2,27.6,639.0,Central,2020-10-29
760,43.0,,11.4,11.4,569.0,East,2023-09-05
761,28.0,,27.5,63.5,747.0,East,2023-11-09
762,,,77.8,12.9,684.0,North,2020-01-12
763,65.0,16563.21,16.6,32.4,557.0,South,2024-03-17
764,,,27.7,104.9,632.0,Central,2024-10-28
765,48.0,39567.62,27.3,8.3,821.0,North,2024-04-26
766,26.0,,19.3,8.3,625.0,East,2024-12-18
767,34.0,,37.9,15.2,514.0,South,2020-08-06
768,,,,48.2,688.0,West,2024-05-13
769,,,21.8,17.4,681.0,South,2022-05-20
770,56.0,,19.3,42.0,757.0,North,2021-03-24
771,,164513.77,52.9,21.6,619.0,South,2020-12-26
772,28.0,,26.0,42.3,685.0,East,2024-07-04
773,42.0,,30.5,19.5,670.0,South,2023-11-26
774,46.0,,9.7,234.8,649.0,East,2022-11-26
775,42.0,,18.8,40.7,676.0,South,2022-08-09
776,18.0,,6.6,81.7,698.0,North,2020-04-12
777,26.0,52138.26,18.8,72.3,694.0,West,2023-02-15
778,,,17.9,40.5,723.0,Central,2021-05-25
779,34.0,37173.54,27.4,16.4,468.0,South,2024-10-03
780,,,43.3,42.9,530.0,West,2020-09-05
781,37.0,,34.4,68.5,667.0,South,2022-07-23
782,,21002.71,5.4,37.0,659.0,West,2020-09-30
783,39.0,,13.9,5.1,569.0,East,2024-06-29
784,42.0,194575.82,18.3,1.1,623.0,West,2022-08-09
785,41.0,32517.51,24.7,23.8,584.0,Central,2023-09-29
786,47.0,58273.86,4.9,9.8,,West,2022-12-23
787,45.0,,45.8,142.0,579.0,Central,2023-02-18
788,,,15.9,11.6,667.0,Central,2023-05-04
789,,,15.1,30.1,732.0,West,2021-10-11
790,18.0,,29.6,74.7,580.0,Central,2024-03-26
791,,9892.82,6.8,101.4,543.0,Central,2024-12-30
792,37.0,4889.0,8.7,39.0,589.0,East,2022-06-25
793,38.0,46072.41,27.7,12.0,580.0,North,2023-06-08
794,19.0,,26.9,19.0,653.0,East,2024-07-27
795,22.0,28915.42,42.9,32.6,514.0,North,2024-01-13
796,,33357.73,6.7,27.2,778.0,North,2022-10-30
797,,,52.0,25.7,549.0,East,2022-05-23
798,43.0,,25.6,8.5,542.0,Central,2024-08-28
799,,,,146.7,655.0,East,2023-01-27
800,,,22.8,1.8,640.0,Central,2022-07-02
801,,,57.4,34.8,760.0,East,2020-11-21
802,,,25.1,235.7,628.0,East,2024-03-03
803,,26149.5,34.8,64.7,627.0,South,2024-10-30
804,,,9.7,26.3,702.0,West,2022-08-30
805,,,18.2,9.5,726.0,East,2022-07-10
806,,,41.2,199.2,494.0,West,2021-06-14
807,,,,0.8,655.0,Central,2024-03-19
808,29.0,,42.5,68.6,822.0,South,2021-05-21
809,50.0,315660.34,20.7,127.3,600.0,South,2024-09-16
810,,,60.5,1.5,662.0,North,2023-07-29
811,32.0,,57.0,77.5,732.0,West,2021-07-21
812,29.0,,37.0,405.4,689.0,South,2024-04-17
813,,43268.11,10.1,61.2,566.0,Central,2024-05-11
814,37.0,,4.9,32.1,645.0,North,2022-12-03
815,47.0,,8.6,124.5,551.0,South,2022-09-19
816,,62776.15,,48.5,564.0,Central,2023-07-07
817,38.0,18924.17,44.8,83.0,,,2021-05-04
818,45.0,,13.1,53.2,718.0,Central,2021-07-16
819,35.0,,32.3,2.3,793.0,Central,2022-06-19
820,47.0,,20.7,14.4,724.0,Central,2020-06-07
821,,37308.45,,4.9,639.0,East,2024-01-01
822,,,24.2,6.8,569.0,South,2021-08-08
823,62.0,744.27,19.1,0.9,762.0,Central,2021-04-25
824,30.0,94610.97,5.5,32.8,700.0,North,2021-07-10
825,29.0,,22.4,11.8,714.0,,2021-11-18
826,52.0,9513.09,30.2,116.2,696.0,Central,2021-10-16
827,,,22.2,83.2,745.0,Central,2023-01-11
828,28.0,,10.1,51.1,528.0,South,2020-06-14
829,29.0,,17.2,40.3,553.0,East,2020-10-10
830,,107980.5,55.2,17.7,,Central,2020-11-04
831,18.0,30056.7,,38.7,679.0,Central,2021-04-18
832,,,23.4,61.5,613.0,West,2022-02-23
833,,,10.9,91.5,740.0,North,2023-11-22
834,,,39.0,5.1,649.0,North,2020-11-08
835,34.0,,40.6,74.0,835.0,South,2023-12-17
836,,,47.1,81.5,787.0,East,2021-03-14
837,53.0,,25.1,49.1,661.0,Central,2020-05-11
838,23.0,1655241.02,63.9,14.5,541.0,East,2022-04-29
839,46.0,,39.8,46.5,705.0,South,2022-04-14
840,32.0,22628.77,18.6,41.9,561.0,West,2021-11-08
841,34.0,,14.0,38.7,572.0,South,2023-01-16
842,,,20.8,37.0,618.0,North,2022-08-12
843,,10994.96,23.5,7.0,617.0,West,2022-05-01
844,39.0,,15.8,12.1,694.0,,2020-05-07
845,36.0,64653.5,46.4,6.1,676.0,South,2021-02-27
846,,23478.75,14.2,16.7,569.0,East,2024-09-01
847,,,98.31,18.3,626.0,East,2022-05-10
848,,,42.6,16.9,541.0,North,2022-03-08
849,27.0,,21.9,14.2,682.0,North,2024-04-25
850,28.0,,27.3,79.8,501.0,North,2023-04-11
851,27.0,,49.7,102.4,631.0,North,2023-11-25
852,,,6.2,23.8,598.0,Central,2020-02-10
853,27.0,59270.43,15.1,21.8,694.0,West,2024-10-20
854,49.0,,45.0,111.5,585.0,North,2024-12-08
855,,,3.4,58.7,582.0,South,2024-04-16
856,,,41.9,20.8,682.0,Central,2023-03-25
857,25.0,,69.9,75.0,686.0,West,2022-02-18
858,,23993.66,5.1,25.3,566.0,Central,2022-09-03
859,28.0,,13.8,53.0,697.0,East,2020-01-13
860,42.0,21913.33,48.3,294.7,847.0,Central,2021-12-21
861,,,17.3,21.5,612.0,Central,2021-09-03
862,18.0,96995.92,20.3,160.0,552.0,East,2024-03-23
863,,27782.39,37.2,23.2,654.0,East,2022-03-09
864,,,24.5,46.6,539.0,East,2024-10-13
865,,,15.1,37.0,629.0,Central,2024-09-07
866,30.0,,21.5,91.7,610.0,East,2022-05-08
867,,,8.5,3.8,705.0,North,2023-01-07
868,39.0,20781.63,4.8,59.2,509.0,South,2024-03-10
869,,,28.5,85.8,524.0,South,2024-02-13
870,59.0,,19.4,38.3,681.0,East,2023-01-23
871,32.0,21841.5,6.5,6.7,693.0,West,2024-06-26
872,25.0,,,16.8,478.0,Central,2023-05-20
873,18.0,48450.36,12.0,68.3,772.0,South,2021-03-27
874,26.0,17526.76,43.2,135.5,720.0,North,2022-09-26
875,,,8.8,32.9,596.0,West,2021-03-25
876,,,39.6,49.3,658.0,West,2021-07-12
877,28.0,,19.6,15.6,492.0,North,2022-06-11
878,37.0,,24.0,31.9,706.0,Central,2022-09-21
879,,,32.4,24.6,582.0,Central,2020-02-29
880,49.0,46959.14,18.1,63.9,622.0,East,2022-03-07
881,65.0,,54.6,250.8,641.0,North,2021-11-19
882,28.0,,19.7,100.7,747.0,North,2023-10-01
883,29.0,,25.7,12.8,687.0,North,2023-10-22
884,47.0,,9.7,51.7,621.0,East,2024-06-22
885,43.0,11125.31,35.5,4.1,,South,2022-04-08
886,,,6.0,17.0,668.0,Central,2024-01-23
887,42.0,,22.9,11.3,643.0,East,2020-12-04
888,30.0,18632.3,19.5,24.5,,,2024-09-17
889,,,18.9,68.1,650.0,East,2022-08-15
890,48.0,,32.4,41.5,628.0,North,2020-09-18
891,,,44.0,162.1,,East,2023-06-28
892,,64369.45,1.4,14.4,645.0,South,2022-12-29
893,,,28.8,27.2,648.0,West,2020-02-25
894,,,37.7,24.0,661.0,East,2022-03-17
895,,,10.6,16.1,570.0,South,2023-04-27
896,42.0,81257.96,26.5,299.2,586.0,North,2023-03-01
897,,,17.0,29.4,781.0,West,2023-09-19
898,36.0,,45.7,169.3,591.0,Central,2020-02-25
899,49.0,,17.3,29.7,691.0,Central,2020-06-20
900,25.0,86980.94,30.7,13.7,586.0,North,2023-08-09
901,39.0,,26.6,7.6,499.0,North,2022-05-27
902,,,31.5,116.1,642.0,Central,2020-10-04
903,,,34.4,2.0,699.0,North,2024-11-10
904,50.0,84805.45,27.3,200.1,623.0,Central,2022-08-03
905,,17765.31,31.7,32.5,490.0,North,2021-01-07
906,,26625.59,40.8,17.1,471.0,Central,2020-04-12
907,18.0,,32.9,57.7,,South,2021-06-16
908,43.0,3570.24,44.6,8.6,649.0,North,2022-02-15
909,,,8.4,4.5,699.0,Central,2021-11-01
910,,,33.2,105.5,669.0,North,2021-03-09
911,31.0,,15.0,33.2,558.0,Central,2022-07-20
912,,,40.9,43.8,630.0,Central,2021-10-31
913,37.0,99319.31,11.9,11.7,514.0,West,2021-11-22
914,,50253.97,48.4,3.8,,North,2024-04-07
915,,,,27.5,676.0,South,2024-12-06
916,38.0,,49.4,42.3,709.0,East,2022-02-15
917,42.0,,55.1,87.0,753.0,East,2021-07-23
918,37.0,,23.8,41.7,621.0,North,2024-03-20
919,29.0,,22.6,91.5,591.0,Central,2024-08-30
920,,,32.0,7.4,642.0,Central,2022-05-13
921,,,26.3,4.0,751.0,South,2021-05-31
922,22.0,,26.5,10.4,525.0,North,2024-09-05
923,36.0,,41.6,88.7,652.0,East,2020-06-16
924,,,43.4,85.5,714.0,South,2022-08-21
925,49.0,,9.8,9.1,,North,2020-02-09
926,18.0,18240.81,46.7,1.9,736.0,North,2024-03-14
927,,,2.8,69.4,527.0,North,2023-01-09
928,,,16.0,116.0,737.0,West,2020-04-16
929,,,31.6,84.2,600.0,South,2021-12-17
930,34.0,,11.8,13.6,482.0,North,2021-04-04
931,28.0,16758.12,29.8,52.6,624.0,South,2023-08-24
932,57.0,19209.28,42.6,85.0,583.0,East,2020-05-20
933,,,47.1,17.7,637.0,North,2024-05-18
934,18.0,,25.6,45.0,,Central,2023-08-27
935,,,28.3,22.7,640.0,North,2020-03-23
936,28.0,,57.3,15.3,604.0,North,2024-03-24
937,,,13.3,209.6,809.0,South,2020-03-04
938,,10254.96,28.8,146.2,664.0,South,2021-05-21
939,,1374396.5,17.3,35.4,668.0,West,2021-02-12
940,,,34.0,8.8,632.0,North,2024-09-14
941,19.0,,68.5,78.1,750.0,East,2020-02-11
942,45.0,,17.8,17.7,,South,2023-06-26
943,,,37.0,11.1,771.0,West,2020-11-08
944,33.0,,,28.8,734.0,Central,2021-05-03
945,,53868.82,15.9,45.3,,Central,2020-09-15
946,22.0,70748.21,58.3,6.2,708.0,West,2022-08-27
947,18.0,,,50.9,,Central,2023-10-03
948,26.0,,19.6,0.9,726.0,North,2020-08-22
949,,,25.2,133.5,682.0,South,2023-03-01
950,,,10.0,152.1,543.0,East,2021-03-22
951,32.0,,37.7,79.2,648.0,Central,2022-08-10
952,39.0,37060.55,38.0,37.7,659.0,North,2023-12-03
953,,,30.5,17.7,656.0,South,2021-06-08
954,,,27.0,81.8,742.0,North,2024-04-19
955,,,39.3,161.1,599.0,North,2022-01-25
956,,,53.1,10.4,661.0,South,2020-12-09
957,39.0,32908.65,45.8,37.6,644.0,Central,2023-05-25
958,,58809.83,5.9,22.7,705.0,Central,2023-05-28
959,41.0,25424.78,10.3,26.5,795.0,North,2024-03-11
960,,187785.37,26.5,31.2,700.0,,2024-01-11
961,42.0,,35.6,181.9,694.0,Central,2020-08-22
962,,,35.0,18.0,568.0,North,2024-05-11
963,,,,40.7,527.0,East,2024-08-04
964,,,17.9,181.6,670.0,,2020-12-01
965,,,26.4,38.8,635.0,West,2021-09-29
966,,,,119.5,687.0,,2020-08-09
967,,,,3.6,601.0,East,2023-03-31
968,,96672.55,2.8,183.5,,Central,2020-02-22
969,,,,12.5,554.0,North,2021-09-30
970,18.0,,35.1,234.5,634.0,West,2023-03-25
971,,79266.49,21.3,11.6,619.0,West,2023-10-19
972,26.0,,21.0,35.3,738.0,,2022-02-07
973,,62861.32,55.6,22.1,632.0,East,2022-03-23
974,27.0,6483.5,34.0,34.1,604.0,East,2024-01-04
975,29.0,51926.54,11.4,17.3,656.0,West,2021-02-10
976,18.0,21788.36,7.9,201.7,,South,2020-06-04
977,,,,21.9,648.0,West,2023-04-27
978,,,14.2,63.6,640.0,West,2023-11-15
979,,43997.42,7.5,8.9,850.0,North,2024-08-28
980,,53586.26,25.6,104.4,613.0,Central,2023-07-08
981,,,21.6,46.9,643.0,North,2021-05-12
982,40.0,133066.64,45.7,233.1,667.0,West,2020-07-27
983,23.0,,32.8,33.0,672.0,North,2023-11-28
984,34.0,,29.3,13.0,733.0,East,2024-05-01
985,,,9.0,25.5,804.0,West,2021-09-09
986,,,54.1,80.1,586.0,East,2024-10-07
987,53.0,19193.16,43.6,64.6,685.0,East,2023-11-02
988,45.0,,68.9,90.4,637.0,Central,2023-05-14
989,32.0,,43.1,4.6,676.0,East,2024-07-07
990,35.0,26497.63,25.3,52.1,739.0,North,2020-09-04
991,37.0,,17.7,161.4,780.0,North,2024-06-18
992,,46402.64,39.1,6.9,720.0,South,2023-03-05
993,,16339.73,43.1,5.9,,Central,2024-05-21
994,26.0,,6.2,75.7,732.0,South,2020-03-25
995,22.0,,25.2,22.7,583.0,,2021-12-12
996,31.0,,,64.5,592.0,West,2022-12-27
997,56.0,,26.0,47.3,,North,2022-05-27
998,42.0,,45.1,256.4,,West,2023-09-16
999,,52804.96,,131.9,626.0,South,2022-01-28
1000,41.0,,3.3,68.0,635.0,South,2020-05-21
1001,51.0,,31.2,18.2,491.0,North,2022-11-02
1002,46.0,21922.21,8.8,18.2,841.0,South,2023-08-19
1003,35.0,,,128.3,632.0,West,2021-11-29
1004,,,32.3,52.8,431.0,,2020-01-26
1005,43.0,,23.9,93.4,663.0,West,2024-10-05
1006,39.0,,11.5,35.9,688.0,East,2022-05-10
1007,45.0,28087.3,29.9,6.5,632.0,Central,2024-08-11
1008,,,30.6,24.3,577.0,North,2022-09-30
1009,,,10.2,10.5,722.0,South,2020-08-04
1010,,,32.1,91.3,713.0,North,2022-06-06
