IP,Timestamp,Status,Full log line
251.170.113.58,24/Nov/2025:07:16:17 +0000,404,"251.170.113.58 - - [24/Nov/2025:07:16:17 +0000] ""GET /wp-login.php HTTP/1.1"" 404 22155 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
226.24.214.154,16/Nov/2025:03:41:37 +0000,404,"226.24.214.154 - - [16/Nov/2025:03:41:37 +0000] ""PUT /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
47.118.210.119,18/Nov/2025:19:32:36 +0000,404,"47.118.210.119 - - [18/Nov/2025:19:32:36 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
207.15.153.51,06/Nov/2025:19:19:02 +0000,404,"207.15.153.51 - - [06/Nov/2025:19:19:02 +0000] ""GET / HTTP/1.1"" 404 15667 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
201.33.212.186,06/Nov/2025:05:29:22 +0000,404,"201.33.212.186 - - [06/Nov/2025:05:29:22 +0000] ""GET /api/v1/orders HTTP/1.1"" 404 1074 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
141.51.12.252,24/Nov/2025:05:47:27 +0000,404,"141.51.12.252 - - [24/Nov/2025:05:47:27 +0000] ""GET /blog HTTP/1.1"" 404 15714 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
210.24.11.186,25/Nov/2025:19:57:52 +0000,404,"210.24.11.186 - - [25/Nov/2025:19:57:52 +0000] ""GET /products/checkout HTTP/1.1"" 404 26477 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
172.149.177.110,17/Nov/2025:20:44:06 +0000,404,"172.149.177.110 - - [17/Nov/2025:20:44:06 +0000] ""POST /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
128.200.121.59,23/Nov/2025:07:47:32 +0000,404,"128.200.121.59 - - [23/Nov/2025:07:47:32 +0000] ""GET /products HTTP/1.1"" 404 34294 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
234.86.148.171,22/Nov/2025:06:40:51 +0000,404,"234.86.148.171 - - [22/Nov/2025:06:40:51 +0000] ""GET / HTTP/1.1"" 404 17505 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
55.195.157.4,04/Nov/2025:20:04:30 +0000,404,"55.195.157.4 - - [04/Nov/2025:20:04:30 +0000] ""POST /index.html HTTP/1.1"" 404 40247 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
233.55.149.188,17/Nov/2025:18:49:59 +0000,404,"233.55.149.188 - - [17/Nov/2025:18:49:59 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
86.210.210.187,20/Nov/2025:03:10:12 +0000,404,"86.210.210.187 - - [20/Nov/2025:03:10:12 +0000] ""GET /login HTTP/1.1"" 404 9184 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
200.191.82.209,08/Nov/2025:03:09:29 +0000,404,"200.191.82.209 - - [08/Nov/2025:03:09:29 +0000] ""GET /favicon.ico HTTP/1.1"" 404 10279 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
82.211.207.244,19/Nov/2025:04:11:13 +0000,404,"82.211.207.244 - - [19/Nov/2025:04:11:13 +0000] ""PUT /products HTTP/1.1"" 404 1483 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
42.112.149.69,16/Nov/2025:06:10:54 +0000,404,"42.112.149.69 - - [16/Nov/2025:06:10:54 +0000] ""GET / HTTP/1.1"" 404 17876 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
229.204.74.30,01/Nov/2025:04:38:19 +0000,404,"229.204.74.30 - - [01/Nov/2025:04:38:19 +0000] ""GET / HTTP/1.1"" 404 14211 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
95.161.234.44,08/Nov/2025:01:20:07 +0000,404,"95.161.234.44 - - [08/Nov/2025:01:20:07 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
57.197.70.60,11/Nov/2025:05:51:47 +0000,404,"57.197.70.60 - - [11/Nov/2025:05:51:47 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
238.229.132.182,06/Nov/2025:20:56:37 +0000,404,"238.229.132.182 - - [06/Nov/2025:20:56:37 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
21.78.47.97,06/Nov/2025:00:20:53 +0000,404,"21.78.47.97 - - [06/Nov/2025:00:20:53 +0000] ""GET /index.html HTTP/1.1"" 404 23380 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
96.47.201.168,07/Nov/2025:04:10:33 +0000,404,"96.47.201.168 - - [07/Nov/2025:04:10:33 +0000] ""GET /robots.txt HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
138.122.237.137,17/Nov/2025:23:12:05 +0000,404,"138.122.237.137 - - [17/Nov/2025:23:12:05 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
135.254.27.37,01/Nov/2025:12:04:06 +0000,404,"135.254.27.37 - - [01/Nov/2025:12:04:06 +0000] ""POST /blog HTTP/1.1"" 404 18375 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
157.136.108.191,06/Nov/2025:08:38:47 +0000,404,"157.136.108.191 - - [06/Nov/2025:08:38:47 +0000] ""GET /products/widgets HTTP/1.1"" 404 10975 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
8.42.35.248,08/Nov/2025:19:50:07 +0000,404,"8.42.35.248 - - [08/Nov/2025:19:50:07 +0000] ""GET /index.html HTTP/1.1"" 404 6408 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
210.185.83.126,17/Nov/2025:17:12:25 +0000,404,"210.185.83.126 - - [17/Nov/2025:17:12:25 +0000] ""PUT /favicon.ico HTTP/1.1"" 404 10356 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
131.232.224.230,13/Nov/2025:08:02:50 +0000,404,"131.232.224.230 - - [13/Nov/2025:08:02:50 +0000] ""GET /.env HTTP/1.1"" 404 46114 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
62.68.117.176,04/Nov/2025:20:17:06 +0000,404,"62.68.117.176 - - [04/Nov/2025:20:17:06 +0000] ""GET /favicon.ico HTTP/1.1"" 404 14189 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
61.131.188.177,22/Nov/2025:09:51:07 +0000,404,"61.131.188.177 - - [22/Nov/2025:09:51:07 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 20470 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
169.84.209.176,18/Nov/2025:06:30:03 +0000,404,"169.84.209.176 - - [18/Nov/2025:06:30:03 +0000] ""POST / HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
5.188.30.56,14/Nov/2025:11:00:17 +0000,404,"5.188.30.56 - - [14/Nov/2025:11:00:17 +0000] ""GET /old-page-that-no-longer-exists HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
143.170.144.67,12/Nov/2025:01:01:06 +0000,404,"143.170.144.67 - - [12/Nov/2025:01:01:06 +0000] ""GET /login HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
117.175.252.75,10/Nov/2025:00:55:48 +0000,404,"117.175.252.75 - - [10/Nov/2025:00:55:48 +0000] ""GET /contact HTTP/1.1"" 404 12806 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
70.62.200.178,03/Nov/2025:21:39:28 +0000,404,"70.62.200.178 - - [03/Nov/2025:21:39:28 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 20130 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
234.41.186.87,16/Nov/2025:19:38:43 +0000,404,"234.41.186.87 - - [16/Nov/2025:19:38:43 +0000] ""POST /sitemap.xml HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
55.96.233.107,01/Nov/2025:17:49:55 +0000,404,"55.96.233.107 - - [01/Nov/2025:17:49:55 +0000] ""GET /robots.txt HTTP/1.1"" 404 19122 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
68.41.186.44,21/Nov/2025:10:33:12 +0000,404,"68.41.186.44 - - [21/Nov/2025:10:33:12 +0000] ""GET /about HTTP/1.1"" 404 10778 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
216.215.120.188,18/Nov/2025:07:24:10 +0000,404,"216.215.120.188 - - [18/Nov/2025:07:24:10 +0000] ""PUT /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
86.41.111.245,17/Nov/2025:10:24:15 +0000,404,"86.41.111.245 - - [17/Nov/2025:10:24:15 +0000] ""POST /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
49.9.66.221,01/Nov/2025:02:54:00 +0000,404,"49.9.66.221 - - [01/Nov/2025:02:54:00 +0000] ""GET /index.html HTTP/1.1"" 404 27867 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
92.54.162.215,11/Nov/2025:12:03:47 +0000,404,"92.54.162.215 - - [11/Nov/2025:12:03:47 +0000] ""GET /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
207.211.122.63,21/Nov/2025:19:04:09 +0000,404,"207.211.122.63 - - [21/Nov/2025:19:04:09 +0000] ""GET /login HTTP/1.1"" 404 3124 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
43.101.52.144,11/Nov/2025:08:39:11 +0000,404,"43.101.52.144 - - [11/Nov/2025:08:39:11 +0000] ""GET /products/widgets HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
194.239.101.135,11/Nov/2025:02:31:02 +0000,404,"194.239.101.135 - - [11/Nov/2025:02:31:02 +0000] ""GET /api/v1/orders HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
41.238.141.114,13/Nov/2025:21:52:24 +0000,404,"41.238.141.114 - - [13/Nov/2025:21:52:24 +0000] ""GET /contact HTTP/1.1"" 404 14725 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
249.102.58.89,07/Nov/2025:08:00:41 +0000,404,"249.102.58.89 - - [07/Nov/2025:08:00:41 +0000] ""POST /favicon.ico HTTP/1.1"" 404 3849 ""Python-urllib/3.11"""
182.243.230.25,25/Nov/2025:22:32:03 +0000,404,"182.243.230.25 - - [25/Nov/2025:22:32:03 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
70.78.220.29,24/Nov/2025:18:24:17 +0000,404,"70.78.220.29 - - [24/Nov/2025:18:24:17 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 24140 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
63.66.248.169,11/Nov/2025:19:52:41 +0000,404,"63.66.248.169 - - [11/Nov/2025:19:52:41 +0000] ""GET /contact HTTP/1.1"" 404 9474 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
153.88.65.134,18/Nov/2025:14:56:32 +0000,404,"153.88.65.134 - - [18/Nov/2025:14:56:32 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
42.85.150.239,06/Nov/2025:03:06:19 +0000,404,"42.85.150.239 - - [06/Nov/2025:03:06:19 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
126.219.206.196,07/Nov/2025:22:36:49 +0000,404,"126.219.206.196 - - [07/Nov/2025:22:36:49 +0000] ""GET /api/v1/users HTTP/1.1"" 404 10317 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
5.8.236.167,18/Nov/2025:12:48:10 +0000,404,"5.8.236.167 - - [18/Nov/2025:12:48:10 +0000] ""GET /blog HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
97.114.40.145,15/Nov/2025:10:41:06 +0000,404,"97.114.40.145 - - [15/Nov/2025:10:41:06 +0000] ""GET /about HTTP/1.1"" 404 17745 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
112.70.41.212,03/Nov/2025:14:49:14 +0000,404,"112.70.41.212 - - [03/Nov/2025:14:49:14 +0000] ""POST /index.html HTTP/1.1"" 404 10071 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
182.67.123.25,04/Nov/2025:11:28:23 +0000,404,"182.67.123.25 - - [04/Nov/2025:11:28:23 +0000] ""GET /products/checkout HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
89.128.233.175,13/Nov/2025:09:48:14 +0000,404,"89.128.233.175 - - [13/Nov/2025:09:48:14 +0000] ""PUT /robots.txt HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
33.218.199.204,10/Nov/2025:13:20:53 +0000,404,"33.218.199.204 - - [10/Nov/2025:13:20:53 +0000] ""GET /favicon.ico HTTP/1.1"" 404 25726 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
81.9.8.59,18/Nov/2025:22:37:11 +0000,404,"81.9.8.59 - - [18/Nov/2025:22:37:11 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
5.99.197.99,19/Nov/2025:06:44:23 +0000,404,"5.99.197.99 - - [19/Nov/2025:06:44:23 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 2676 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
160.42.12.167,19/Nov/2025:23:59:43 +0000,404,"160.42.12.167 - - [19/Nov/2025:23:59:43 +0000] ""GET /products HTTP/1.1"" 404 39677 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
251.104.197.241,03/Nov/2025:01:25:24 +0000,404,"251.104.197.241 - - [03/Nov/2025:01:25:24 +0000] ""GET /contact HTTP/1.1"" 404 30829 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
37.74.175.130,19/Nov/2025:19:03:08 +0000,404,"37.74.175.130 - - [19/Nov/2025:19:03:08 +0000] ""GET /robots.txt HTTP/1.1"" 404 21125 ""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"""
221.208.89.242,24/Nov/2025:21:37:46 +0000,404,"221.208.89.242 - - [24/Nov/2025:21:37:46 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 44304 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
113.220.131.65,06/Nov/2025:03:32:51 +0000,404,"113.220.131.65 - - [06/Nov/2025:03:32:51 +0000] ""GET /api/v1/users HTTP/1.1"" 404 10320 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
234.96.122.172,14/Nov/2025:17:14:10 +0000,404,"234.96.122.172 - - [14/Nov/2025:17:14:10 +0000] ""GET /products/checkout HTTP/1.1"" 404 5702 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
33.221.127.138,25/Nov/2025:08:31:53 +0000,404,"33.221.127.138 - - [25/Nov/2025:08:31:53 +0000] ""PUT /robots.txt HTTP/1.1"" 404 20774 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
13.208.172.84,01/Nov/2025:13:40:07 +0000,404,"13.208.172.84 - - [01/Nov/2025:13:40:07 +0000] ""PUT /robots.txt HTTP/1.1"" 404 16892 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
138.250.181.132,10/Nov/2025:15:30:15 +0000,404,"138.250.181.132 - - [10/Nov/2025:15:30:15 +0000] ""GET / HTTP/1.1"" 404 13615 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
63.183.242.108,05/Nov/2025:16:16:02 +0000,404,"63.183.242.108 - - [05/Nov/2025:16:16:02 +0000] ""PUT /robots.txt HTTP/1.1"" 404 35449 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
183.254.94.195,17/Nov/2025:06:17:55 +0000,404,"183.254.94.195 - - [17/Nov/2025:06:17:55 +0000] ""DELETE /products HTTP/1.1"" 404 5159 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
50.145.232.2,11/Nov/2025:17:04:10 +0000,404,"50.145.232.2 - - [11/Nov/2025:17:04:10 +0000] ""POST /robots.txt HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
238.40.238.61,09/Nov/2025:03:26:37 +0000,404,"238.40.238.61 - - [09/Nov/2025:03:26:37 +0000] ""GET / HTTP/1.1"" 404 10036 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
220.0.209.240,06/Nov/2025:23:57:54 +0000,404,"220.0.209.240 - - [06/Nov/2025:23:57:54 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 5293 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
64.166.70.199,18/Nov/2025:19:51:23 +0000,404,"64.166.70.199 - - [18/Nov/2025:19:51:23 +0000] ""GET / HTTP/1.1"" 404 47193 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
241.239.95.241,03/Nov/2025:21:27:10 +0000,404,"241.239.95.241 - - [03/Nov/2025:21:27:10 +0000] ""PUT /favicon.ico HTTP/1.1"" 404 5975 ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/132.0.0.0 Safari/537.36"""
16.203.222.212,07/Nov/2025:17:24:56 +0000,404,"16.203.222.212 - - [07/Nov/2025:17:24:56 +0000] ""GET /index.html HTTP/1.1"" 404 13199 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
137.161.113.119,23/Nov/2025:07:07:24 +0000,404,"137.161.113.119 - - [23/Nov/2025:07:07:24 +0000] ""GET /robots.txt HTTP/1.1"" 404 22552 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
185.161.9.221,14/Nov/2025:09:05:33 +0000,404,"185.161.9.221 - - [14/Nov/2025:09:05:33 +0000] ""POST /static/js/app.js HTTP/1.1"" 404 15105 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
142.235.223.236,01/Nov/2025:14:33:42 +0000,404,"142.235.223.236 - - [01/Nov/2025:14:33:42 +0000] ""GET /profile/67890 HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
9.138.11.6,11/Nov/2025:23:39:21 +0000,404,"9.138.11.6 - - [11/Nov/2025:23:39:21 +0000] ""GET /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"""
218.136.218.46,12/Nov/2025:15:23:33 +0000,404,"218.136.218.46 - - [12/Nov/2025:15:23:33 +0000] ""PUT /static/js/app.js HTTP/1.1"" 404 35195 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
173.176.29.116,24/Nov/2025:16:02:17 +0000,404,"173.176.29.116 - - [24/Nov/2025:16:02:17 +0000] ""PUT /contact HTTP/1.1"" 404 9699 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
201.119.242.255,16/Nov/2025:21:22:18 +0000,404,"201.119.242.255 - - [16/Nov/2025:21:22:18 +0000] ""GET /login HTTP/1.1"" 404 17261 ""Python-urllib/3.11"""
117.1.131.76,02/Nov/2025:04:44:42 +0000,404,"117.1.131.76 - - [02/Nov/2025:04:44:42 +0000] ""PUT /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
211.131.163.190,14/Nov/2025:19:04:13 +0000,404,"211.131.163.190 - - [14/Nov/2025:19:04:13 +0000] ""GET /index.html HTTP/1.1"" 404 22024 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
4.150.116.40,22/Nov/2025:03:24:03 +0000,404,"4.150.116.40 - - [22/Nov/2025:03:24:03 +0000] ""GET /contact HTTP/1.1"" 404 19759 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
144.21.64.143,25/Nov/2025:00:20:37 +0000,404,"144.21.64.143 - - [25/Nov/2025:00:20:37 +0000] ""GET /blog HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
141.42.122.80,06/Nov/2025:02:09:59 +0000,404,"141.42.122.80 - - [06/Nov/2025:02:09:59 +0000] ""GET /index.html HTTP/1.1"" 404 23220 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
